transaction_id,transaction_qty,product_id,unit_price,product_category,product_type,product_detail,total_payment,transaction_datetime
54060,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-03-30 12:01:55
54061,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-30 12:01:55
54064,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-30 12:12:27
54065,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-03-30 12:14:59
54069,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-03-30 12:23:07
54071,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-03-30 12:28:55
54072,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-03-30 12:35:53
54082,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-03-30 12:48:18
54083,3,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,2.4000000000000004,2023-03-30 12:48:18
54086,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-03-30 12:51:33
54100,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-03-30 13:29:03
54102,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-03-30 13:32:39
54111,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-03-30 13:46:18
54112,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-03-30 13:47:28
54114,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-03-30 13:51:01
54115,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-30 13:51:59
54118,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-30 14:05:10
54120,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-03-30 14:09:35
54121,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-30 14:09:35
54124,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-30 14:16:20
54125,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-30 14:16:20
54127,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-30 14:21:43
54129,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-03-30 14:26:03
54133,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-03-30 14:28:20
54134,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-03-30 14:36:35
54142,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-30 14:56:01
54148,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-03-30 15:04:38
54154,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-03-30 15:14:04
54169,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-03-30 15:55:57
54171,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-30 16:01:16
54175,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-30 16:10:53
54180,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-30 16:21:03
54186,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-03-30 16:32:05
54187,2,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,1.6,2023-03-30 16:32:05
54188,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-03-30 16:33:02
54189,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-30 16:33:02
54198,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-30 16:50:29
54205,2,41,4.25,Coffee,Barista Espresso,Cappuccino Large,8.5,2023-03-30 17:04:28
54206,2,63,0.8,Flavours,Regular Syrup,Carmel Syrup,1.6,2023-03-30 17:04:28
54207,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-30 17:04:53
54208,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-30 17:04:53
54211,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-30 17:15:11
54212,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-03-30 17:16:41
54215,3,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,9.0,2023-03-30 17:24:01
54216,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-30 17:27:59
54219,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-30 17:39:43
54224,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-30 17:51:25
54225,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-30 17:51:25
54227,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-03-30 17:52:48
54234,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-03-30 17:59:26
54235,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-30 17:59:26
54247,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-30 18:24:06
54249,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-03-30 18:25:59
54258,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-30 18:37:54
54288,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-31 06:03:44
54289,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-03-31 06:18:23
54292,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-31 06:33:54
54293,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-03-31 06:42:54
54296,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-03-31 06:51:40
54300,3,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,10.5,2023-03-31 07:01:52
54301,1,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro Shot,2.1,2023-03-31 07:03:33
54302,1,72,2.65,Bakery,Scone,Ginger Scone,2.65,2023-03-31 07:03:33
54306,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-03-31 07:09:04
54307,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-03-31 07:09:04
54308,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-03-31 07:09:40
54310,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-31 07:11:18
54311,1,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,0.8,2023-03-31 07:11:18
54315,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-31 07:12:13
54316,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-31 07:12:13
54317,1,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,3.1,2023-03-31 07:13:14
54319,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-31 07:15:59
54320,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-31 07:17:27
54323,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-31 07:19:23
54324,1,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,0.8,2023-03-31 07:19:23
54325,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-31 07:19:23
54326,1,6,21.0,Coffee Beans,Gourmet Beans,Ethiopia,21.0,2023-03-31 07:19:23
54331,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-31 07:35:39
54332,1,4,20.45,Coffee Beans,Espresso Beans,Primo Espresso Roast,20.45,2023-03-31 07:35:39
54333,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-31 07:35:40
54338,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-03-31 07:48:14
54339,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-31 07:49:16
54340,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-31 07:49:16
54341,1,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,2023-03-31 07:49:16
54342,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 07:51:05
54345,2,41,4.25,Coffee,Barista Espresso,Cappuccino Large,8.5,2023-03-31 07:52:18
54346,1,13,8.95,Loose Tea,Black Tea,English Breakfast,8.95,2023-03-31 07:52:18
54348,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 07:55:33
54352,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-31 07:56:49
54353,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-03-31 07:58:14
54354,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-31 07:58:14
54356,3,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,10.5,2023-03-31 08:00:16
54358,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-03-31 08:02:57
54359,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 08:02:57
54362,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-03-31 08:08:00
54363,1,75,4.38,Bakery,Pastry,Croissant,4.38,2023-03-31 08:08:00
54364,3,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,9.0,2023-03-31 08:09:25
54365,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-31 08:09:34
54371,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-31 08:13:42
54373,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-03-31 08:18:01
54377,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-31 08:20:06
54380,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-31 08:21:45
54387,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-31 08:26:11
54388,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-31 08:26:11
54389,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-03-31 08:28:04
54390,1,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,0.8,2023-03-31 08:28:04
54393,3,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,9.0,2023-03-31 08:29:42
54409,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-31 08:39:48
54410,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-31 08:41:00
54411,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-31 08:41:00
54412,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-31 08:41:50
54413,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-03-31 08:41:50
54414,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 08:41:50
54415,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-31 08:42:00
54416,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-31 08:43:08
54419,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-03-31 08:44:40
54420,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-03-31 08:45:13
54421,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 08:45:13
54430,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-03-31 08:49:11
54431,3,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,9.0,2023-03-31 08:50:51
54440,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-03-31 08:56:13
54444,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-03-31 08:57:34
54453,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-03-31 09:01:32
54459,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-03-31 09:03:59
54470,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-31 09:13:44
54474,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-03-31 09:16:18
54480,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-03-31 09:22:09
54481,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-31 09:22:21
54490,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-31 09:25:42
54491,1,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-03-31 09:25:42
54501,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-03-31 09:31:57
54502,1,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark Chocolate,6.4,2023-03-31 09:31:57
54504,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-03-31 09:33:30
54505,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-31 09:35:57
54506,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-31 09:35:57
54508,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-31 09:38:24
54509,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-31 09:38:24
54513,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-03-31 09:40:35
54514,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-31 09:40:35
54515,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-31 09:40:48
54519,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-03-31 09:42:33
54520,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-31 09:42:33
54521,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-03-31 09:42:44
54527,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 09:46:25
54528,3,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,7.5,2023-03-31 09:46:28
54529,2,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,4.9,2023-03-31 09:47:09
54532,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-03-31 09:50:57
54535,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-31 09:51:15
54536,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-31 09:51:15
54537,3,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,7.5,2023-03-31 09:51:55
54538,1,3,14.75,Coffee Beans,Espresso Beans,Espresso Roast,14.75,2023-03-31 09:51:55
54539,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-03-31 09:53:26
54540,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-03-31 09:54:42
54545,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-03-31 09:58:46
54546,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-31 09:59:31
54552,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-31 10:03:46
54553,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-03-31 10:04:00
54554,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-31 10:04:00
54556,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-03-31 10:04:24
54557,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-31 10:05:12
54563,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-31 10:09:32
54565,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-31 10:11:11
54567,2,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,4.0,2023-03-31 10:12:26
54568,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-03-31 10:13:00
54575,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-03-31 10:15:14
54576,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-31 10:15:14
54578,3,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,11.25,2023-03-31 10:17:56
54585,3,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,9.0,2023-03-31 10:20:44
54587,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-03-31 10:23:32
54592,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-03-31 10:26:49
54593,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-31 10:26:49
54601,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-31 10:33:03
54603,3,40,3.75,Coffee,Barista Espresso,Cappuccino,11.25,2023-03-31 10:34:10
54604,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-31 10:34:10
54605,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-31 10:34:10
54610,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-31 10:37:55
54611,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-03-31 10:37:59
54612,1,15,9.25,Loose Tea,Green Tea,Serenity Green Tea,9.25,2023-03-31 10:37:59
54615,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-03-31 10:41:11
54620,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-31 10:43:49
54621,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-03-31 10:44:17
54630,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-31 10:48:35
54636,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-03-31 10:53:47
54637,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-03-31 10:53:47
54640,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-31 10:55:58
54641,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-31 10:55:58
54643,3,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,7.5,2023-03-31 10:58:45
54649,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-03-31 11:11:32
54653,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-31 11:17:45
54654,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-03-31 11:17:45
54655,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-31 11:17:45
54662,3,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,9.0,2023-03-31 11:25:25
54667,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-31 11:30:34
54669,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-03-31 11:36:17
54677,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-03-31 11:41:05
54678,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-31 11:41:05
54682,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-03-31 11:44:19
54683,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-31 11:44:19
54684,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-31 11:47:15
54687,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-03-31 12:01:55
54688,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-31 12:01:55
54690,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-31 12:16:12
54692,2,39,4.25,Coffee,Barista Espresso,Latte Regular,8.5,2023-03-31 12:16:59
54693,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-03-31 12:16:59
54694,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-03-31 12:17:38
54695,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-03-31 12:17:38
54703,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-31 12:28:41
54704,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-31 12:28:41
54705,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-31 12:28:41
54712,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-03-31 12:45:47
54713,1,1,18.0,Coffee Beans,Organic Beans,Brazilian - Organic,18.0,2023-03-31 12:45:47
54718,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-03-31 12:58:08
54719,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-03-31 13:01:29
54720,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 13:01:29
54735,2,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,4.4,2023-03-31 13:43:41
54736,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-03-31 13:44:15
54738,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-03-31 13:57:04
54741,1,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,3.0,2023-03-31 14:03:57
54743,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-31 14:12:12
54744,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 14:12:12
54747,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-03-31 14:15:11
54748,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-31 14:15:11
54752,2,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,5.1,2023-03-31 14:23:13
54753,1,9,22.5,Coffee Beans,Organic Beans,Organic Decaf Blend,22.5,2023-03-31 14:23:13
54755,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-03-31 14:31:31
54766,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-31 15:02:25
54768,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-03-31 15:09:44
54771,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-31 15:23:50
54772,1,72,4.06,Bakery,Scone,Ginger Scone,4.06,2023-03-31 15:23:50
54775,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-03-31 15:30:24
54781,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-03-31 15:38:43
54782,1,79,4.69,Bakery,Scone,Jumbo Savory Scone,4.69,2023-03-31 15:38:43
54790,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 16:09:03
54795,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-31 16:18:49
54798,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-03-31 16:24:20
54799,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-31 16:24:20
54800,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-03-31 16:26:04
54801,3,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,11.25,2023-03-31 16:28:58
54802,1,6,21.0,Coffee Beans,Gourmet Beans,Ethiopia,21.0,2023-03-31 16:28:58
54804,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 16:29:06
54805,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-03-31 16:33:46
54811,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-31 16:43:42
54814,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-31 16:59:30
54815,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-03-31 16:59:30
54825,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-03-31 17:12:25
54826,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-31 17:12:25
54829,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-03-31 17:12:59
54831,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-03-31 17:15:31
54836,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-31 17:30:28
54837,2,63,0.8,Flavours,Regular Syrup,Carmel Syrup,1.6,2023-03-31 17:30:28
54838,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-31 17:30:28
54841,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-31 17:41:18
54842,1,14,8.95,Loose Tea,Black Tea,Earl Grey,8.95,2023-03-31 17:41:18
54843,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-31 17:43:02
54847,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-31 17:48:10
54853,3,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,9.0,2023-03-31 17:54:27
54860,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-03-31 18:14:02
54903,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-04-01 07:06:11
54904,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-04-01 07:07:09
54905,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-04-01 07:07:19
